"","id","speaker_id","transcript_id","gloss","part_of_speech","target_child_id"
"18585",3808020,5482,10077,"and then they looked","coord adv:tem pro:sub cop",5482
"18586",3808021,5482,10066,"and he almost ran away","coord pro:sub adv v adv",5482
"18587",3808022,5482,10082,"so they went back home","co pro:sub v adv n",5482
"18588",3808023,5482,10085,"when he was going to eat breakfast","conj pro:sub aux part inf v n",5482
"18589",3808024,5482,10086,"mom said to the kids where do you want to go to eat","n v prep det:art n adv:int mod pro:per v inf v inf v",5482
"18590",3808025,5482,10082,"they get it","pro:sub v pro:per",5482
"18591",3808026,5482,10078,"and when the mother reached for her purse it wasn't there","coord conj det:art n v conj det:poss v pro:per cop adv",5482
"18592",3808027,5482,10077,"it was a big spaceship with aliens","pro:per cop det:art adj prep n",5482
"18593",3808028,5482,10079,"and he went into the kitchen and poured his self some milk","coord pro:sub v prep det:art n coord v det:poss n qn n",5482
"18594",3808029,5482,10083,"the kid woke up","det:art n v adv",5482
"18595",3808030,5482,10084,"his shoelace break broke","det:poss adj",5482
"18596",3808031,5482,10082,"then they went back to Mcdonalds to get their food","adv:tem pro:sub v adv prep n:prop inf v det:poss n",5482
"18597",3808032,5482,10066,"and Andrea said w sure we would like to have lunch with you","coord n:prop v adv pro:sub mod v inf v n prep pro:per",5482
"18598",3808033,5482,10067,"and then as soon as one of them looked really angry","coord adv:tem conj adv conj pro:indef prep pro:obj cop adv adj",5482
"18599",3808034,5482,10085,"then when he was going to tie his shoe his shoelace broke","adv:tem conj pro:sub aux part inf v det:poss n det:poss adj",5482
"18600",3808035,5482,10069,"so the girl um the girl um wanted to go but she couldn't","co det:art n v inf v conj pro:sub mod",5482
"18601",3808036,5482,10083,"then he he saw the clock","adv:tem pro:sub v det:art n",5482
"18602",3808037,5482,10078,"and she realized she had left it on the kitchen table","coord pro:sub v pro:sub aux part pro:per prep det:art n n",5482
"18603",3808038,5482,10084,"he was late for the bus","pro:sub cop adj prep det:art n",5482
"18604",3808039,5482,10081,"he walks to school and tells his principal what happened","pro:sub v prep n coord v det:poss n pro:int v",5482
"18605",3808040,5482,10080,"he tried to tie his shoes","pro:sub v inf v det:poss n",5482
"18606",3808041,5482,10082,"the end","det:art n",5482
"18607",3808042,5482,10086,"they both shouted out Mcdonalds","pro:sub post v adv n:prop",5482
"18608",3808043,5482,10077,"uh we the end","det:art n",5482
"18609",3808044,5482,10079,"and it it overflowed in th in the bowl","coord pro:per part prep det:art n",5482
"18610",3808045,5482,10084,"he was late at school","pro:sub cop adj prep n",5482
"18611",3808046,5482,10080,"but his string broke","conj det:poss n adj",5482
"18612",3808047,5482,10066,"and then the aliens went back into their ship and got some food","coord adv:tem det:art n v adv prep det:poss n coord v qn n",5482
"18613",3808048,5482,10067,"and she they thought that she was trying to invade hurt them","pro:sub v pro:rel pro:sub aux part inf v pro:obj",5482
"18614",3808049,5482,10083,"then he uh then he spilled the milk","adv:tem pro:sub v det:art n",5482
"18615",3808050,5482,10082,"one day was a boy","det:num n cop det:art n",5482
"18616",3808051,5482,10085,"and the bus le left before him","coord det:art n v prep pro:obj",5482
"18617",3808052,5482,10069,"I like that","",5482
"18618",3808053,5482,10086,"they jumped into the car","pro:sub v prep det:art n",5482
"18619",3808054,5482,10078,"okay","",5482
"18620",3808055,5482,10080,"jimmy missed the school","v part det:art n",5482
"18621",3808056,5482,10084,"Michelle and jack saw a flying saucer","n:prop coord n v det:art part n",5482
"18622",3808057,5482,10076,"then then the alien was having a picnic at the table","adv:tem det:art n aux part det:art n prep det:art n",5482
"18623",3808058,5482,10081,"and the end","coord det:art n",5482
"18624",3808060,5482,10078,"this boy got up late","pro:dem co v adv adj",5482
"18625",3808061,5482,10080,"and then he had to walk to school","coord adv:tem pro:sub v inf v prep n",5482
"18626",3808062,5482,10083,"and then he tied his shoe","coord adv:tem pro:sub v det:poss n",5482
"18627",3808063,5482,10082,"he wok he woke up","pro:sub v adv",5482
"18628",3808064,5482,10085,"and the teacher said you're late","coord det:art n v pro:per adj",5482
"18629",3808066,5482,10086,"and mom drove them to Mcdonalds","coord n v pro:obj prep n:prop",5482
"18630",3808067,5482,10079,"and it spilled","coord pro:per v",5482
"18631",3808068,5482,10081,"um xxx","",5482
"18632",3808069,5482,10066,"and when they were making the lunch when the mom was making the lunch Andrea and Matt helped set up the tent with the little girl","coord conj det:art n aux part det:art n n:prop coord n:prop v v prep det:art n prep det:art adj n",5482
"18633",3808070,5482,10084,"um they saw a do a dog alien a mother alien a dad alien and two kid aliens","pro:sub v det:art n adj det:art n adj det:art n n coord det:num n n",5482
"18634",3808071,5482,10083,"he missed the bus and got to go back home","pro:sub v det:art n coord v inf v adv n",5482
"18635",3808072,5482,10085,"once there were once there was a big huge shi um thing um shi round thing on the ground","adv adv cop det:art adj adj adj n prep det:art n",5482
"18636",3808073,5482,10080,"and miss the schoolbus","coord v det:art",5482
"18637",3808074,5482,10078,"and he kept looking at the clock","coord pro:sub v part prep det:art n",5482
"18638",3808075,5482,10082,"but he was late for school","conj pro:sub cop adj prep n",5482
"18639",3808077,5482,10079,"and then he put on his shoes","coord adv:tem pro:sub v prep det:poss n",5482
"18640",3808078,5482,10067,"she just ran out","pro:sub adv v adv",5482
"18641",3808079,5482,10076,"af after the after the picnic they were playing","prep det:art n pro:sub aux part",5482
"18642",3808080,5482,10086,"Susan got a kidsmeal a happymeal with a chocolate ice+cream cone shake","n:prop v det:art prep det:art n n",5482
"18643",3808081,5482,10069,"that the aliens um the alien mother w um was holding the um boy's hand that was holding the dog's collar","pro:rel det:art n n aux part det:art n n pro:rel aux part det:art n n",5482
"18644",3808082,5482,10081,"um two kids go um wanna go to the ice+cream shop","det:num n v v prep det:art n",5482
"18645",3808083,5482,10080,"and he had to walk to school","coord pro:sub v inf v prep n",5482
"18646",3808084,5482,10082,"he was making his breakfast uh uh I mean I mean he was getting his clothes o on","pro:sub aux part det:poss n:pt adv",5482
"18647",3808085,5482,10078,"and when he was making his breakfast he spilled the milk","coord conj pro:sub aux part det:poss n pro:sub v det:art n",5482
"18648",3808086,5482,10067,"and then she just screamed and ran back to home","coord adv:tem pro:sub adv part coord v adv prep n",5482
"18649",3808087,5482,10083,"there's octopuses","pro:exist n",5482
"18650",3808088,5482,10076,"and then then a lot of people were were so scared of the alien","coord adv:tem det:art n prep n cop adv part prep det:art n",5482
"18651",3808089,5482,10079,"and one of the shoelaces broke","coord det:num prep det:art adj",5482
"18652",3808090,5482,10083,"and there's the girl and a guy","coord pro:exist det:art n coord det:art n",5482
"18653",3808091,5482,10079,"and he had to to um to go without shoelaces","coord pro:sub v inf v prep",5482
"18654",3808092,5482,10080,"and the teacher said he was late","coord det:art n v pro:sub cop adj",5482
"18655",3808093,5482,10086,"mom got a big big meal with a chocolate ice+cream cone","n v det:art adj n prep det:art n n",5482
"18656",3808094,5482,10084,"and they went to meet them","coord pro:sub v inf v pro:obj",5482
"18657",3808095,5482,10081,"and their mom says that they have to go to the park","coord det:poss n v pro:rel pro:sub v inf v prep det:art n",5482
"18658",3808096,5482,10078,"and when he was getting dressed he broke his shoelace","coord conj pro:sub aux part part pro:sub v det:poss",5482
"18659",3808097,5482,10066,"and then after that they played with the dog and the little girl","coord adv:tem conj det:dem pro:sub v prep det:art n coord det:art adj n",5482
"18660",3808098,5482,10083,"there's a octopus in the spaceship","pro:exist det:art n prep det:art",5482
"18661",3808099,5482,10085,"and then people are looking","coord adv:tem n aux part",5482
"18662",3808101,5482,10076,"and then then the dog was then the dog was chasing the people at the park","coord adv:tem det:art n aux part det:art n prep det:art n",5482
"18663",3808102,5482,10080,"it was","pro:per cop",5482
"18664",3808103,5482,10069,"um and the um dad was holding all the um gear um that they took from um their planet um to um this planet to have a vacation","coord det:art n aux part qn det:art n pro:rel pro:sub v prep det:poss n prep pro:dem n inf v det:art n",5482
"18665",3808104,5482,10084,"but jack thought that was crazy","conj n v pro:rel cop adj",5482
"18666",3808105,5482,10085,"and the girl a girl s named um Rachel saw some aliens come out and an alien dog with no eyes","det:art n v n:prop v qn n v adv coord det:art n n prep qn n",5482
"18667",3808106,5482,10079,"and then he was walking to the bus stop when the schoolbus pulled away","coord adv:tem pro:sub aux part prep det:art n n conj det:art v adv",5482
"18668",3808107,5482,10078,"and when he got to the school the bus stop he wasn't really there yet though","coord conj pro:sub v prep det:art n n pro:sub aux adv adv adv adv",5482
"18669",3808108,5482,10083,"and there's a dog","coord pro:exist det:art n",5482
"18670",3808109,5482,10080,"I dont know what to start with","",5482
"18671",3808110,5482,10081,"when they go to the park it they sat down on the bench ate lunch and ran around the park two times","conj pro:sub v prep det:art n pro:sub v adv prep det:art n v n coord v prep det:art n det:num n",5482
"18672",3808111,5482,10086,"and Billy got a big ice+cream cone","coord n:prop v det:art adj n",5482
"18673",3808112,5482,10066,"and then when the lunch was ready they came out with something that smelled very good but didn't look too good","coord adv:tem conj det:art n cop adj pro:sub v adv prep pro:indef pro:rel v adv adj conj mod cop adv adj",5482
"18674",3808113,5482,10087,"they went out to eat","pro:sub v adv inf v",5482
"18675",3808114,5482,10083,"there are trees","adv cop n",5482
"18676",3808115,5482,10084,"th that's all I can think of","",5482
"18677",3808116,5482,10082,"and then he woke up for breakfast","coord adv:tem pro:sub v adv prep n",5482
"18678",3808117,5482,10083,"then there's a table","adv:tem pro:exist det:art n",5482
"18679",3808118,5482,10086,"the the clerk said that will be twelve dollars and zero cents","det:art n v det:dem mod cop det:num n coord det:num n",5482
"18680",3808119,5482,10087,"and they got happymeals hamburger happymeals","coord pro:sub v n",5482
"18681",3808120,5482,10080,"okay","co",5482
"18682",3808121,5482,10079,"and he started running after it","coord pro:sub v n:gerund prep pro:per",5482
"18683",3808122,5482,10083,"and then there mm bushes","coord adv:tem adv n",5482
"18684",3808123,5482,10076,"then then then then they then they went then they went to another then they went to to go to an then they went to another place","adv:tem pro:sub v prep qn n",5482
"18685",3808124,5482,10080,"you mean me tell the you know","",5482
"18686",3808125,5482,10082,"and but he spilled all the milk","conj pro:sub v qn det:art n",5482
"18687",3808126,5482,10078,"he though the bus was already taking off","adv det:art n cop adv part adv",5482
"18688",3808128,5482,10085,"then this boy was this boy named um bob um he was scared","pro:dem n part v pro:sub aux part",5482
"18689",3808129,5482,10083,"then there's clouds","adv:tem pro:exist n",5482
"18690",3808130,5482,10079,"and he had to walk to school","coord pro:sub v inf v prep n",5482
"18691",3808131,5482,10082,"and then he got his got his sh then he quickly got his shoes on","coord adv:tem pro:sub adv v det:poss n adv",5482
"18692",3808134,5482,10081,"and once they ran round it two more times a a big flying saucer came down","coord conj pro:sub v adv pro:per det:num adv v det:art adj n:gerund n v adv",5482
"18693",3808135,5482,10086,"mom went to go get her purse","n v inf v v det:poss n",5482
"18694",3808137,5482,10066,"and then they Matt and Andrea ate it","coord adv:tem n:prop coord n:prop v pro:per",5482
"18695",3808138,5482,10078,"and he had to come to school late","coord pro:sub v inf v prep n adj",5482
"18696",3808139,5482,10079,"and then so someone at the front door one of the teachers looking po was pointing at her watch","coord adv:tem det:num prep det:art n aux part prep det:poss n",5482
